# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2103790	2104737	+							EYF70_RS08865	948		old_locus_tag=EYF70_08865
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2103790	2104737	+	WP_229420770.1	WP_229420770.1		family 43 glycosylhydrolase			EYF70_RS08865	948	315	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2104792	2105856	+							EYF70_RS08870	1065		old_locus_tag=EYF70_08870
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2104792	2105856	+	WP_131145072.1	WP_131145072.1		galactose mutarotase			EYF70_RS08870	1065	354	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2106086	2107828	+							EYF70_RS08875	1743		old_locus_tag=EYF70_08875
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2106086	2107828	+	WP_131145073.1	WP_131145073.1		dihydroxy-acid dehydratase			EYF70_RS08875	1743	580	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2107964	2108944	+							EYF70_RS08880	981		old_locus_tag=EYF70_08880
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2107964	2108944	+	WP_131145074.1	WP_131145074.1		FAH family protein			EYF70_RS08880	981	326	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2108956	2110524	+							EYF70_RS08885	1569		old_locus_tag=EYF70_08885
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2108956	2110524	+	WP_229420771.1	WP_229420771.1		aldehyde dehydrogenase (NADP(+))			EYF70_RS08885	1569	522	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2110616	2111383	+							EYF70_RS08890	768		old_locus_tag=EYF70_08890
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2110616	2111383	+	WP_131145076.1	WP_131145076.1		SDR family oxidoreductase			EYF70_RS08890	768	255	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2111631	2113616	+							EYF70_RS08895	1986		old_locus_tag=EYF70_08895
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2111631	2113616	+	WP_131145077.1	WP_131145077.1		glycoside hydrolase family 97 protein			EYF70_RS08895	1986	661	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2113639	2115186	+							EYF70_RS08900	1548		old_locus_tag=EYF70_08900
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2113639	2115186	+	WP_131145078.1	WP_131145078.1		alpha-N-arabinofuranosidase			EYF70_RS08900	1548	515	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2115191	2116732	+							EYF70_RS08905	1542		old_locus_tag=EYF70_08905
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2115191	2116732	+	WP_131145079.1	WP_131145079.1		glycoside hydrolase family 43 protein			EYF70_RS08905	1542	513	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2116755	2117777	+							EYF70_RS08910	1023		old_locus_tag=EYF70_08910
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2116755	2117777	+	WP_229420772.1	WP_229420772.1		arabinan endo-1,5-alpha-L-arabinosidase			EYF70_RS08910	1023	340	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2117968	2120325	+							EYF70_RS08915	2358		old_locus_tag=EYF70_08915
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2117968	2120325	+	WP_131145081.1	WP_131145081.1		glycoside hydrolase family 127 protein			EYF70_RS08915	2358	785	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2120468	2121430	+							EYF70_RS08920	963		old_locus_tag=EYF70_08920
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2120468	2121430	+	WP_131145082.1	WP_131145082.1		ABC transporter substrate-binding protein			EYF70_RS08920	963	320	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2121445	2122980	+							EYF70_RS08925	1536		old_locus_tag=EYF70_08925
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2121445	2122980	+	WP_229420773.1	WP_229420773.1		sugar ABC transporter ATP-binding protein			EYF70_RS08925	1536	511	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2122992	2124089	+							EYF70_RS08930	1098		old_locus_tag=EYF70_08930
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2122992	2124089	+	WP_131148984.1	WP_131148984.1		ABC transporter permease			EYF70_RS08930	1098	365	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2124086	2125090	+					yjfF		EYF70_RS08935	1005		old_locus_tag=EYF70_08935
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2124086	2125090	+	WP_229420774.1	WP_229420774.1		sugar ABC transporter permease YjfF	yjfF		EYF70_RS08935	1005	334	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2125101	2126084	+							EYF70_RS08940	984		old_locus_tag=EYF70_08940
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2125101	2126084	+	WP_131145084.1	WP_131145084.1		glycoside hydrolase family 43 protein			EYF70_RS08940	984	327	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2126250	2127200	+							EYF70_RS08945	951		old_locus_tag=EYF70_08945
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2126250	2127200	+	WP_131145085.1	WP_131145085.1		glycoside hydrolase family 43 protein			EYF70_RS08945	951	316	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2127307	2128248	+							EYF70_RS08950	942		old_locus_tag=EYF70_08950
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2127307	2128248	+	WP_131145086.1	WP_131145086.1		LysR family transcriptional regulator			EYF70_RS08950	942	313	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2128248	2129543	+							EYF70_RS08955	1296		old_locus_tag=EYF70_08955
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2128248	2129543	+	WP_131145087.1	WP_131145087.1		DUF3422 domain-containing protein			EYF70_RS08955	1296	431	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2129691	2130917	+							EYF70_RS08960	1227		old_locus_tag=EYF70_08960
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2129691	2130917	+	WP_131145088.1	WP_131145088.1		esterase-like activity of phytase family protein			EYF70_RS08960	1227	408	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2131017	2132564	+							EYF70_RS08965	1548		old_locus_tag=EYF70_08965
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2131017	2132564	+	WP_131145089.1	WP_131145089.1		PAS domain S-box protein			EYF70_RS08965	1548	515	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2132577	2132978	-							EYF70_RS08970	402		old_locus_tag=EYF70_08970
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2132577	2132978	-	WP_131145090.1	WP_131145090.1		response regulator			EYF70_RS08970	402	133	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2132971	2133516	-							EYF70_RS08975	546		old_locus_tag=EYF70_08975
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2132971	2133516	-	WP_131148986.1	WP_131148986.1		GAF domain-containing protein			EYF70_RS08975	546	181	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2133653	2136052	+							EYF70_RS08980	2400		old_locus_tag=EYF70_08980
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2133653	2136052	+	WP_131145091.1	WP_131145091.1		penicillin acylase family protein			EYF70_RS08980	2400	799	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2136111	2137067	+							EYF70_RS08985	957		old_locus_tag=EYF70_08985
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2136111	2137067	+	WP_131145092.1	WP_131145092.1		GGDEF domain-containing protein			EYF70_RS08985	957	318	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2137386	2138615	-							EYF70_RS08990	1230		old_locus_tag=EYF70_08990
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2137386	2138615	-	WP_131145093.1	WP_131145093.1		acyltransferase family protein			EYF70_RS08990	1230	409	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2138726	2139478	-							EYF70_RS08995	753		old_locus_tag=EYF70_08995
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2138726	2139478	-	WP_131145094.1	WP_131145094.1		response regulator			EYF70_RS08995	753	250	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2139466	2140575	-							EYF70_RS09000	1110		old_locus_tag=EYF70_09000
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2139466	2140575	-	WP_229420775.1	WP_229420775.1		histidine kinase			EYF70_RS09000	1110	369	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2140586	2142226	-							EYF70_RS09005	1641		old_locus_tag=EYF70_09005
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2140586	2142226	-	WP_131145095.1	WP_131145095.1		Na+/H+ antiporter			EYF70_RS09005	1641	546	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2142428	2143378	-							EYF70_RS09010	951		old_locus_tag=EYF70_09010
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2142428	2143378	-	WP_131145096.1	WP_131145096.1		PEP-CTERM sorting domain-containing protein			EYF70_RS09010	951	316	
gene	tRNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2143658	2143733	+							EYF70_RS09015	76		old_locus_tag=EYF70_09015
tRNA		GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2143658	2143733	+				tRNA-Gly			EYF70_RS09015	76		anticodon=GCC
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2143986	2144948	+							EYF70_RS09020	963		old_locus_tag=EYF70_09020
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2143986	2144948	+	WP_131145097.1	WP_131145097.1		chemotaxis protein			EYF70_RS09020	963	320	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2144955	2145311	+							EYF70_RS09025	357		old_locus_tag=EYF70_09025
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2144955	2145311	+	WP_131145098.1	WP_131145098.1		hypothetical protein			EYF70_RS09025	357	118	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2145463	2146734	+							EYF70_RS09030	1272		old_locus_tag=EYF70_09030
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2145463	2146734	+	WP_131145099.1	WP_131145099.1		alpha-amylase			EYF70_RS09030	1272	423	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2146949	2147530	+							EYF70_RS09035	582		old_locus_tag=EYF70_09035
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2146949	2147530	+	WP_131145100.1	WP_131145100.1		DJ-1/PfpI family protein			EYF70_RS09035	582	193	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2147586	2148422	-					fghA		EYF70_RS09040	837		old_locus_tag=EYF70_09040
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2147586	2148422	-	WP_131145101.1	WP_131145101.1		S-formylglutathione hydrolase	fghA		EYF70_RS09040	837	278	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2148634	2149815	+							EYF70_RS09045	1182		old_locus_tag=EYF70_09045
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2148634	2149815	+	WP_131145102.1	WP_131145102.1		cation:proton antiporter			EYF70_RS09045	1182	393	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2149819	2150940	+							EYF70_RS09050	1122		old_locus_tag=EYF70_09050
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2149819	2150940	+	WP_131145103.1	WP_131145103.1		YbdK family carboxylate-amine ligase			EYF70_RS09050	1122	373	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2151191	2152138	-							EYF70_RS09055	948		old_locus_tag=EYF70_09055
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2151191	2152138	-	WP_131145104.1	WP_131145104.1		type 1 glutamine amidotransferase			EYF70_RS09055	948	315	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2152148	2152651	-							EYF70_RS09060	504		old_locus_tag=EYF70_09060
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2152148	2152651	-	WP_131145105.1	WP_131145105.1		MarR family winged helix-turn-helix transcriptional regulator			EYF70_RS09060	504	167	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2152981	2153301	+							EYF70_RS09065	321		old_locus_tag=EYF70_09065
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2152981	2153301	+	WP_131145106.1	WP_131145106.1		hypothetical protein			EYF70_RS09065	321	106	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2153323	2154819	-							EYF70_RS09070	1497		old_locus_tag=EYF70_09070
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2153323	2154819	-	WP_229420893.1	WP_229420893.1		AMP-binding protein			EYF70_RS09070	1497	498	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2155113	2159246	+							EYF70_RS09075	4134		old_locus_tag=EYF70_09075
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2155113	2159246	+	WP_131145108.1	WP_131145108.1		PAS domain S-box protein			EYF70_RS09075	4134	1377	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2159320	2160363	+							EYF70_RS09080	1044		old_locus_tag=EYF70_09080
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2159320	2160363	+	WP_131145109.1	WP_131145109.1		chemotaxis protein CheB			EYF70_RS09080	1044	347	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2160565	2161539	+							EYF70_RS09085	975		old_locus_tag=EYF70_09085
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2160565	2161539	+	WP_131145110.1	WP_131145110.1		manganese catalase family protein			EYF70_RS09085	975	324	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2161541	2162425	+							EYF70_RS09090	885		old_locus_tag=EYF70_09090
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2161541	2162425	+	WP_131145111.1	WP_131145111.1		ZIP family metal transporter			EYF70_RS09090	885	294	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2162716	2163231	-							EYF70_RS09095	516		old_locus_tag=EYF70_09095
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2162716	2163231	-	WP_131145112.1	WP_131145112.1		ferritin-like domain-containing protein			EYF70_RS09095	516	171	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2163500	2164147	-							EYF70_RS09100	648		old_locus_tag=EYF70_09100
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2163500	2164147	-	WP_131145113.1	WP_131145113.1		phosphoribosyltransferase			EYF70_RS09100	648	215	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2164324	2164743	+							EYF70_RS09105	420		old_locus_tag=EYF70_09105
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2164324	2164743	+	WP_131145114.1	WP_131145114.1		response regulator transcription factor			EYF70_RS09105	420	139	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2164841	2165707	-							EYF70_RS09110	867		old_locus_tag=EYF70_09110
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2164841	2165707	-	WP_165497552.1	WP_165497552.1		IS3 family transposase			EYF70_RS09110	867	288	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2165704	2166051	-							EYF70_RS09115	348		old_locus_tag=EYF70_09115
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2165704	2166051	-	WP_131143854.1	WP_131143854.1		transposase			EYF70_RS09115	348	115	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2166300	2168027	-							EYF70_RS09120	1728		old_locus_tag=EYF70_09120
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2166300	2168027	-	WP_131145115.1	WP_131145115.1		PAS domain-containing protein			EYF70_RS09120	1728	575	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2168214	2169146	+							EYF70_RS09125	933		old_locus_tag=EYF70_09125
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2168214	2169146	+	WP_174800393.1	WP_174800393.1		phytanoyl-CoA dioxygenase family protein			EYF70_RS09125	933	310	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2169143	2169850	-							EYF70_RS09130	708		old_locus_tag=EYF70_09130
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2169143	2169850	-	WP_131145116.1	WP_131145116.1		HAD-IA family hydrolase			EYF70_RS09130	708	235	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2170165	2170503	-							EYF70_RS09135	339		old_locus_tag=EYF70_09135
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2170165	2170503	-	WP_229420776.1	WP_229420776.1		hypothetical protein			EYF70_RS09135	339	112	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2170814	2172004	+							EYF70_RS09140	1191		old_locus_tag=EYF70_09140
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2170814	2172004	+	WP_229420777.1	WP_229420777.1		prolyl oligopeptidase family serine peptidase			EYF70_RS09140	1191	396	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2172292	2173002	+							EYF70_RS09145	711		old_locus_tag=EYF70_09145
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2172292	2173002	+	WP_131145117.1	WP_131145117.1		SOS response-associated peptidase			EYF70_RS09145	711	236	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2172999	2175533	+							EYF70_RS09150	2535		old_locus_tag=EYF70_09150
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2172999	2175533	+	WP_131145118.1	WP_131145118.1		excinuclease ABC subunit UvrA			EYF70_RS09150	2535	844	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2175518	2175949	-							EYF70_RS09155	432		old_locus_tag=EYF70_09155
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2175518	2175949	-	WP_131145119.1	WP_131145119.1		hypothetical protein			EYF70_RS09155	432	143	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2176360	2176659	-							EYF70_RS09160	300		old_locus_tag=EYF70_09160
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2176360	2176659	-	WP_131145120.1	WP_131145120.1		hypothetical protein			EYF70_RS09160	300	99	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	2176705	2177295	+							EYF70_RS09165	591		old_locus_tag=EYF70_09165
