# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	717568	718089	+					gspM		CR152_RS03375	522		old_locus_tag=CR152_03375
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	717568	718089	+	WP_099873680.1	WP_099873680.1		type II secretion system protein GspM	gspM		CR152_RS03375	522	173	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	718086	718865	+							CR152_RS03380	780		old_locus_tag=CR152_03380
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	718086	718865	+	WP_099873681.1	WP_099873681.1		type II secretion system protein N			CR152_RS03380	780	259	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	718865	721120	+					gspD		CR152_RS03385	2256		old_locus_tag=CR152_03385
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	718865	721120	+	WP_099873682.1	WP_099873682.1		type II secretion system secretin GspD	gspD		CR152_RS03385	2256	751	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	721131	722576	+					gspE		CR152_RS03390	1446		old_locus_tag=CR152_03390
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	721131	722576	+	WP_099873683.1	WP_099873683.1		type II secretion system ATPase GspE	gspE		CR152_RS03390	1446	481	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	722587	723807	+					gspF		CR152_RS03395	1221		old_locus_tag=CR152_03395
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	722587	723807	+	WP_099873684.1	WP_099873684.1		type II secretion system inner membrane protein GspF	gspF		CR152_RS03395	1221	406	
gene	pseudogene	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	724287	724385	+							CR152_RS33990	99		partial;pseudo
CDS	without_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	724287	724385	+				protein TolA			CR152_RS33990	99		partial;pseudo
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	724441	726675	+							CR152_RS03405	2235		old_locus_tag=CR152_03405
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	724441	726675	+	WP_099873686.1	WP_099873686.1		patatin-like phospholipase family protein			CR152_RS03405	2235	744	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	726682	727416	-							CR152_RS03410	735		old_locus_tag=CR152_03410
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	726682	727416	-	WP_099873687.1	WP_099873687.1		helix-turn-helix transcriptional regulator			CR152_RS03410	735	244	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	727560	728132	+							CR152_RS03415	573		old_locus_tag=CR152_03415
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	727560	728132	+	WP_157778310.1	WP_157778310.1		outer membrane beta-barrel protein			CR152_RS03415	573	190	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	728353	728838	+							CR152_RS03420	486		old_locus_tag=CR152_03420
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	728353	728838	+	WP_157778311.1	WP_157778311.1		DUF695 domain-containing protein			CR152_RS03420	486	161	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	728907	729107	-							CR152_RS03425	201		old_locus_tag=CR152_03425
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	728907	729107	-	WP_054265693.1	WP_054265693.1		hypothetical protein			CR152_RS03425	201	66	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	729120	730460	-					hslU		CR152_RS03430	1341		old_locus_tag=CR152_03430
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	729120	730460	-	WP_208640244.1	WP_208640244.1		ATP-dependent protease ATPase subunit HslU	hslU		CR152_RS03430	1341	446	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	730484	731020	-					hslV		CR152_RS03435	537		old_locus_tag=CR152_03435
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	730484	731020	-	WP_099873691.1	WP_099873691.1		ATP-dependent protease subunit HslV	hslV		CR152_RS03435	537	178	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	731162	732493	-							CR152_RS03440	1332		old_locus_tag=CR152_03440
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	731162	732493	-	WP_099873692.1	WP_099873692.1		STAS domain-containing protein			CR152_RS03440	1332	443	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	732787	733239	-					dksA		CR152_RS03445	453		old_locus_tag=CR152_03445
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	732787	733239	-	WP_054265697.1	WP_054265697.1		RNA polymerase-binding protein DksA	dksA		CR152_RS03445	453	150	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	733437	734498	-							CR152_RS03450	1062		old_locus_tag=CR152_03450
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	733437	734498	-	WP_099873693.1	WP_099873693.1		GTP-binding protein			CR152_RS03450	1062	353	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	734640	735584	-							CR152_RS03455	945		old_locus_tag=CR152_03455
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	734640	735584	-	WP_099873694.1	WP_099873694.1		tyrosine recombinase XerC			CR152_RS03455	945	314	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	735586	736248	-							CR152_RS03460	663		old_locus_tag=CR152_03460
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	735586	736248	-	WP_099873695.1	WP_099873695.1		DUF484 family protein			CR152_RS03460	663	220	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	736384	737667	-							CR152_RS03465	1284		old_locus_tag=CR152_03465
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	736384	737667	-	WP_099873696.1	WP_099873696.1		porin			CR152_RS03465	1284	427	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	737944	739005	-							CR152_RS03470	1062		old_locus_tag=CR152_03470
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	737944	739005	-	WP_099873697.1	WP_099873697.1		porin			CR152_RS03470	1062	353	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	739448	741091	+							CR152_RS03475	1644		old_locus_tag=CR152_03475
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	739448	741091	+	WP_099873698.1	WP_099873698.1		SEL1-like repeat protein			CR152_RS03475	1644	547	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	741183	742043	-					dapF		CR152_RS03480	861		old_locus_tag=CR152_03480
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	741183	742043	-	WP_099873699.1	WP_099873699.1		diaminopimelate epimerase	dapF		CR152_RS03480	861	286	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	742068	742940	-							CR152_RS03485	873		old_locus_tag=CR152_03485
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	742068	742940	-	WP_099873700.1	WP_099873700.1		lipid A biosynthesis acyltransferase			CR152_RS03485	873	290	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	742937	743788	-							CR152_RS03490	852		old_locus_tag=CR152_03490
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	742937	743788	-	WP_099873701.1	WP_099873701.1		lysophospholipid acyltransferase family protein			CR152_RS03490	852	283	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	743976	745142	+					metK		CR152_RS03495	1167		old_locus_tag=CR152_03495
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	743976	745142	+	WP_099873702.1	WP_099873702.1		methionine adenosyltransferase	metK		CR152_RS03495	1167	388	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	745663	747087	+					ahcY		CR152_RS03500	1425		old_locus_tag=CR152_03500
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	745663	747087	+	WP_099873703.1	WP_099873703.1		adenosylhomocysteinase	ahcY		CR152_RS03500	1425	474	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	747173	747526	+							CR152_RS03505	354		old_locus_tag=CR152_03505
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	747173	747526	+	WP_099873704.1	WP_099873704.1		phage holin family protein			CR152_RS03505	354	117	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	747513	748346	+					metF		CR152_RS03510	834		old_locus_tag=CR152_03510
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	747513	748346	+	WP_099873705.1	WP_099873705.1		methylenetetrahydrofolate reductase [NAD(P)H]	metF		CR152_RS03510	834	277	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	748498	749139	-							CR152_RS03515	642		old_locus_tag=CR152_03515
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	748498	749139	-	WP_099873706.1	WP_099873706.1		5-formyltetrahydrofolate cyclo-ligase			CR152_RS03515	642	213	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	749176	751119	+							CR152_RS03520	1944		old_locus_tag=CR152_03520
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	749176	751119	+	WP_099873707.1	WP_099873707.1		lytic transglycosylase domain-containing protein			CR152_RS03520	1944	647	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	751157	752119	+							CR152_RS03525	963		old_locus_tag=CR152_03525
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	751157	752119	+	WP_099873708.1	WP_099873708.1		complex I NDUFA9 subunit family protein			CR152_RS03525	963	320	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	752172	752894	+							CR152_RS03530	723		old_locus_tag=CR152_03530
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	752172	752894	+	WP_099873709.1	WP_099873709.1		glutathione S-transferase family protein			CR152_RS03530	723	240	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	752923	754206	+							CR152_RS03535	1284		old_locus_tag=CR152_03535
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	752923	754206	+	WP_099873710.1	WP_099873710.1		multifunctional CCA addition/repair protein			CR152_RS03535	1284	427	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	754238	755221	+							CR152_RS03540	984		old_locus_tag=CR152_03540
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	754238	755221	+	WP_099873711.1	WP_099873711.1		cytochrome B6			CR152_RS03540	984	327	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	755218	756756	+							CR152_RS03545	1539		old_locus_tag=CR152_03545
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	755218	756756	+	WP_229413270.1	WP_229413270.1		diguanylate cyclase			CR152_RS03545	1539	512	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	756932	757594	+							CR152_RS03550	663		old_locus_tag=CR152_03550
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	756932	757594	+	WP_099873712.1	WP_099873712.1		GNAT family N-acetyltransferase			CR152_RS03550	663	220	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	758066	758398	-							CR152_RS03555	333		old_locus_tag=CR152_03555
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	758066	758398	-	WP_099873713.1	WP_099873713.1		hypothetical protein			CR152_RS03555	333	110	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	758498	758842	-							CR152_RS03560	345		old_locus_tag=CR152_03560
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	758498	758842	-	WP_099873714.1	WP_099873714.1		hypothetical protein			CR152_RS03560	345	114	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	759177	759686	-							CR152_RS03565	510		old_locus_tag=CR152_03565
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	759177	759686	-	WP_099873715.1	WP_099873715.1		Lrp/AsnC family transcriptional regulator			CR152_RS03565	510	169	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	759812	760933	+					hppD		CR152_RS03570	1122		old_locus_tag=CR152_03570
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	759812	760933	+	WP_099873716.1	WP_099873716.1		4-hydroxyphenylpyruvate dioxygenase	hppD		CR152_RS03570	1122	373	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	760976	764548	+							CR152_RS03575	3573		old_locus_tag=CR152_03575
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	760976	764548	+	WP_099873717.1	WP_099873717.1		indolepyruvate ferredoxin oxidoreductase family protein			CR152_RS03575	3573	1190	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	764644	765045	+							CR152_RS03580	402		old_locus_tag=CR152_03580
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	764644	765045	+	WP_099873718.1	WP_099873718.1		DUF3224 domain-containing protein			CR152_RS03580	402	133	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	765072	765467	-							CR152_RS03585	396		old_locus_tag=CR152_03585
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	765072	765467	-	WP_099873719.1	WP_099873719.1		MAPEG family protein			CR152_RS03585	396	131	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	765629	769483	+							CR152_RS03590	3855		old_locus_tag=CR152_03590
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	765629	769483	+	WP_208640062.1	WP_208640062.1		M48 family metallopeptidase			CR152_RS03590	3855	1284	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	769588	771354	+							CR152_RS03595	1767		old_locus_tag=CR152_03595
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	769588	771354	+	WP_099873720.1	WP_099873720.1		peptidase M14			CR152_RS03595	1767	588	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	771392	771646	-							CR152_RS03600	255		old_locus_tag=CR152_03600
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	771392	771646	-	WP_099873721.1	WP_099873721.1		type II toxin-antitoxin system prevent-host-death family antitoxin			CR152_RS03600	255	84	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	771957	772859	-					ttcA		CR152_RS03605	903		old_locus_tag=CR152_03605
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	771957	772859	-	WP_099873722.1	WP_099873722.1		tRNA 2-thiocytidine(32) synthetase TtcA	ttcA		CR152_RS03605	903	300	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	772856	773254	-							CR152_RS03610	399		old_locus_tag=CR152_03610
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	772856	773254	-	WP_099873723.1	WP_099873723.1		dihydroneopterin aldolase			CR152_RS03610	399	132	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	773275	774054	-							CR152_RS03615	780		old_locus_tag=CR152_03615
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	773275	774054	-	WP_099873724.1	WP_099873724.1		SDR family oxidoreductase			CR152_RS03615	780	259	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	774170	775300	-					ugpC		CR152_RS03620	1131		old_locus_tag=CR152_03620
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	774170	775300	-	WP_099873725.1	WP_099873725.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		CR152_RS03620	1131	376	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	775334	776200	-							CR152_RS03625	867		old_locus_tag=CR152_03625
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	775334	776200	-	WP_099873726.1	WP_099873726.1		carbohydrate ABC transporter permease			CR152_RS03625	867	288	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	776190	777044	-							CR152_RS03630	855		old_locus_tag=CR152_03630
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	776190	777044	-	WP_229413767.1	WP_229413767.1		sugar ABC transporter permease			CR152_RS03630	855	284	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	777245	778498	-							CR152_RS03635	1254		old_locus_tag=CR152_03635
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	777245	778498	-	WP_099881964.1	WP_099881964.1		ABC transporter substrate-binding protein			CR152_RS03635	1254	417	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	778601	779884	-							CR152_RS03640	1284		old_locus_tag=CR152_03640
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	778601	779884	-	WP_099873728.1	WP_099873728.1		carbohydrate porin			CR152_RS03640	1284	427	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	780321	781661	+							CR152_RS03645	1341		old_locus_tag=CR152_03645
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	780321	781661	+	WP_229413271.1	WP_229413271.1		ABC transporter substrate-binding protein			CR152_RS03645	1341	446	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	781672	782382	+							CR152_RS03650	711		old_locus_tag=CR152_03650
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	781672	782382	+	WP_099873729.1	WP_099873729.1		response regulator transcription factor			CR152_RS03650	711	236	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	782375	783847	+							CR152_RS03655	1473		old_locus_tag=CR152_03655
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	782375	783847	+	WP_099873730.1	WP_099873730.1		HAMP domain-containing protein			CR152_RS03655	1473	490	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	783900	785048	+							CR152_RS03660	1149		old_locus_tag=CR152_03660
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	783900	785048	+	WP_099873731.1	WP_099873731.1		SAM-dependent methyltransferase			CR152_RS03660	1149	382	
